outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,PhotoPeriod,duration_hours,estimate,conf.low,conf.high
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,73,NA,NA,-65.37578565549876,-243.86196637071447,113.11039505971696
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,74,NA,NA,-66.58541689121141,-247.37831178614255,114.20747800371971
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,75,NA,NA,-67.79504812692399,-250.89468126154503,115.30458500769709
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,76,NA,NA,-69.00467936263664,-254.41107905490867,116.4017203296354
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,77,NA,NA,-70.21431059834926,-257.9275003800969,117.4988791833984
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,78,NA,NA,-71.42394183406181,-261.4439487867928,118.5960651186692
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,79,NA,NA,-72.6335730697744,-264.96041851969676,119.69327238014792
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,80,NA,NA,-73.84320430548713,-268.4769109226452,120.79050231167088
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,81,NA,NA,-75.05283554119958,-271.9934262422725,121.88775515987334
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,82,NA,NA,-76.2624667769123,-275.50996055026326,122.98502699643863
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,83,NA,NA,-77.47209801262487,-279.02651655684434,124.08232053159462
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,84,NA,NA,-78.68172924833745,-282.5430909747986,125.17963247812372
onset,ClockTime,base,REML,onset_poly_interact_04_REML.rds,primary,age_main,NA,NA,NA,NA,NA,85,NA,NA,-79.89136048405007,-286.0596849422372,126.27696397413706
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,18,NA,NA,-1.8464083504470183,-53.2396406070379,49.54682390614386
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,19,NA,NA,-3.200965540535125,-56.873156057772185,50.47122497670194
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,20,NA,NA,-4.555522730623226,-60.507682425011595,51.39663696376515
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,21,NA,NA,-5.910079920711288,-64.14310194385052,52.32294210242795
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,22,NA,NA,-7.264637110799409,-67.7793130083904,53.25003878679159
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,23,NA,NA,-8.619194300887472,-71.41622897722858,54.17784037545364
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,24,NA,NA,-9.9737514909756,-75.05377629486222,55.106273312911014
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,25,NA,NA,-11.3283086810637,-78.6918900423566,56.0352726802292
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,26,NA,NA,-12.682865871151776,-82.33051497308786,56.964783230784306
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,27,NA,NA,-14.03742306123987,-85.96960230146033,57.89475617898059
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,28,NA,NA,-15.391980251327997,-89.60910974918299,58.825149246527005
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,29,NA,NA,-16.74653744141609,-93.24899898573914,59.755924102906945
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,30,NA,NA,-18.101094631504175,-96.88923753866892,60.68704827566055
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,31,NA,NA,-19.45565182159228,-100.529795616988,61.61849197380344
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,32,NA,NA,-20.810209011680353,-104.17064627611626,62.550228252755545
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,33,NA,NA,-22.16476620176844,-107.81176625627916,63.48223385274227
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,34,NA,NA,-23.51932339185657,-111.45313557533312,64.41448879161997
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,35,NA,NA,-24.873880581944668,-115.09473391799528,65.34697275410596
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,36,NA,NA,-26.228437772032756,-118.73654493282692,66.27966938876139
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,37,NA,NA,-27.582994962120804,-122.37855333312804,67.21256340888642
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,38,NA,NA,-28.937552152208976,-126.0207457211611,68.14564141674315
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,39,NA,NA,-30.29210934229702,-129.66310775291907,69.07888906832504
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,40,NA,NA,-31.64666653238512,-133.30563009630248,70.01229703153223
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,41,NA,NA,-33.00122372247324,-136.94830021601672,70.94585277107022
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,42,NA,NA,-34.35578091256134,-140.59110975423062,71.87954792910793
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,43,NA,NA,-35.71033810264939,-144.2340493662415,72.8133731609427
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,44,NA,NA,-37.06489529273756,-147.87711064930454,73.74732006382942
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,45,NA,NA,-38.419452482825605,-151.52028693706143,74.68138197141022
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,46,NA,NA,-39.77400967291378,-155.16357082968153,75.61555148385398
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,47,NA,NA,-41.12856686300184,-158.8069574678812,76.54982374187752
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,48,NA,NA,-42.48312405308991,-162.4504379917208,77.48418988554099
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,49,NA,NA,-43.837681243178054,-166.09401109339555,78.41864860703944
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,50,NA,NA,-45.19223843326614,-169.7376695787422,79.3531927122099
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,51,NA,NA,-46.546795623354186,-173.38140617231642,80.28781492560803
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,52,NA,NA,-47.901352813442344,-177.02522221309658,81.2225165862119
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,53,NA,NA,-49.255910003530346,-180.66911014047855,82.15729013341786
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,54,NA,NA,-50.61046719361849,-184.31306607421465,83.09213168697767
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,55,NA,NA,-51.965024383706634,-187.95708765958295,84.02703889216971
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,56,NA,NA,-53.31958157379469,-191.60117108038833,84.96200793279894
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,57,NA,NA,-54.674138763882794,-195.24531351773004,85.89703598996444
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,58,NA,NA,-56.02869595397084,-198.88951274588777,86.83212083794606
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,59,NA,NA,-57.383253144059,-202.53376517719175,87.76725888907374
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,60,NA,NA,-58.73781033414703,-206.17806784392064,88.70244717562657
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,61,NA,NA,-60.09236752423516,-209.82242002230464,89.63768497383433
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,62,NA,NA,-61.44692471432322,-213.46681970128935,90.57297027264296
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,63,NA,NA,-62.80148190441136,-217.11126248423537,91.50829867541265
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,64,NA,NA,-64.15603909449949,-220.75574769913283,92.44366951013384
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,65,NA,NA,-65.5105962845876,-224.40027452533923,93.37908195616404
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,66,NA,NA,-66.86515347467565,-228.0448387059569,94.31453175660556
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,67,NA,NA,-68.2197106647638,-231.68944159243537,95.25002026290775
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,68,NA,NA,-69.57426785485187,-235.33407998204643,96.18554427234272
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,69,NA,NA,-70.92882504493994,-238.97875206314123,97.12110197326136
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,70,NA,NA,-72.283382235028,-242.6234569934692,98.0566925234132
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,71,NA,NA,-73.63793942511609,-246.26819449865212,98.99231564841996
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,72,NA,NA,-74.99249661520432,-249.91296136244563,99.927968132037
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,73,NA,NA,-76.34705380529232,-253.55775724140835,100.86364963082372
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,74,NA,NA,-77.70161099538046,-257.2025818911798,101.79935990041888
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,75,NA,NA,-79.05616818546852,-260.847434635249,102.73509826431196
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,76,NA,NA,-80.41072537555665,-264.49231168479616,103.67086093368287
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,77,NA,NA,-81.76528256564477,-268.13721332252834,104.6066481912388
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,78,NA,NA,-83.11983975573281,-271.7821409720183,105.54246146055264
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,79,NA,NA,-84.47439694582087,-275.42709038379536,106.47829649215362
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,80,NA,NA,-85.82895413590911,-279.0720626739754,107.41415440215717
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,81,NA,NA,-87.18351132599705,-282.71705679129855,108.35003413930444
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,82,NA,NA,-88.53806851608525,-286.3620711297938,109.28593409762328
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,83,NA,NA,-89.8926257061733,-290.00710601225,110.2218545999034
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,84,NA,NA,-91.24718289626138,-293.652161470415,111.15779567789228
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,85,NA,NA,-92.6017400863495,-297.29723409962173,112.09375392692276
