batch,age_at_sleep,is_weekend_factor,dst_observes,series,estimate,facet_key
dst,45,NA,NA,Derived from Onset+Offset,20.67593994505856,All | AllDays | AllDST
dst,46,NA,NA,Derived from Onset+Offset,8.766142509695996,All | AllDays | AllDST
dst,47,NA,NA,Derived from Onset+Offset,8.856345074333483,All | AllDays | AllDST
dst,48,NA,NA,Derived from Onset+Offset,8.94654763897097,All | AllDays | AllDST
dst,49,NA,NA,Derived from Onset+Offset,9.03675020360842,All | AllDays | AllDST
dst,50,NA,NA,Derived from Onset+Offset,9.1269527682459,All | AllDays | AllDST
dst,51,NA,NA,Derived from Onset+Offset,9.217155332883408,All | AllDays | AllDST
dst,52,NA,NA,Derived from Onset+Offset,9.307357897520845,All | AllDays | AllDST
dst,53,NA,NA,Derived from Onset+Offset,9.397560462158369,All | AllDays | AllDST
dst,54,NA,NA,Derived from Onset+Offset,21.487763026795815,All | AllDays | AllDST
dst,55,NA,NA,Derived from Onset+Offset,21.577965591433284,All | AllDays | AllDST
dst,56,NA,NA,Derived from Onset+Offset,21.668168156070763,All | AllDays | AllDST
dst,57,NA,NA,Derived from Onset+Offset,21.758370720708218,All | AllDays | AllDST
dst,58,NA,NA,Derived from Onset+Offset,21.848573285345736,All | AllDays | AllDST
dst,59,NA,NA,Derived from Onset+Offset,21.938775849983173,All | AllDays | AllDST
dst,60,NA,NA,Derived from Onset+Offset,22.02897841462068,All | AllDays | AllDST
dst,61,NA,NA,Derived from Onset+Offset,22.119180979258147,All | AllDays | AllDST
dst,62,NA,NA,Derived from Onset+Offset,22.209383543895623,All | AllDays | AllDST
dst,63,NA,NA,Derived from Onset+Offset,10.299586108533092,All | AllDays | AllDST
dst,64,NA,NA,Derived from Onset+Offset,10.389788673170544,All | AllDays | AllDST
dst,65,NA,NA,Derived from Onset+Offset,10.479991237808022,All | AllDays | AllDST
dst,66,NA,NA,Derived from Onset+Offset,10.570193802445516,All | AllDays | AllDST
dst,67,NA,NA,Derived from Onset+Offset,10.660396367082967,All | AllDays | AllDST
dst,68,NA,NA,Derived from Onset+Offset,10.75059893172046,All | AllDays | AllDST
dst,69,NA,NA,Derived from Onset+Offset,10.840801496357956,All | AllDays | AllDST
dst,70,NA,NA,Derived from Onset+Offset,10.931004060995448,All | AllDays | AllDST
dst,71,NA,NA,Derived from Onset+Offset,23.021206625632914,All | AllDays | AllDST
dst,72,NA,NA,Derived from Onset+Offset,23.111409190270336,All | AllDays | AllDST
dst,73,NA,NA,Derived from Onset+Offset,23.201611754907844,All | AllDays | AllDST
dst,74,NA,NA,Derived from Onset+Offset,23.29181431954531,All | AllDays | AllDST
dst,75,NA,NA,Derived from Onset+Offset,23.382016884182804,All | AllDays | AllDST
dst,76,NA,NA,Derived from Onset+Offset,23.47221944882027,All | AllDays | AllDST
dst,77,NA,NA,Derived from Onset+Offset,23.56242201345772,All | AllDays | AllDST
dst,78,NA,NA,Derived from Onset+Offset,23.652624578095228,All | AllDays | AllDST
dst,79,NA,NA,Derived from Onset+Offset,11.742827142732708,All | AllDays | AllDST
dst,80,NA,NA,Derived from Onset+Offset,11.83302970737013,All | AllDays | AllDST
dst,81,NA,NA,Derived from Onset+Offset,11.92323227200768,All | AllDays | AllDST
dst,82,NA,NA,Derived from Onset+Offset,12.013434836645104,All | AllDays | AllDST
dst,83,NA,NA,Derived from Onset+Offset,12.103637401282583,All | AllDays | AllDST
dst,84,NA,NA,Derived from Onset+Offset,12.193839965920075,All | AllDays | AllDST
dst,85,NA,NA,Derived from Onset+Offset,12.284042530557528,All | AllDays | AllDST
dst,18,NA,NA,Direct Midpoint Model,10.185355919034434,All | AllDays | AllDST
dst,19,NA,NA,Direct Midpoint Model,9.463667764638616,All | AllDays | AllDST
dst,20,NA,NA,Direct Midpoint Model,8.741979610242808,All | AllDays | AllDST
dst,21,NA,NA,Direct Midpoint Model,8.020291455846984,All | AllDays | AllDST
dst,22,NA,NA,Direct Midpoint Model,7.298603301451184,All | AllDays | AllDST
dst,23,NA,NA,Direct Midpoint Model,6.576915147055358,All | AllDays | AllDST
dst,24,NA,NA,Direct Midpoint Model,5.855226992659566,All | AllDays | AllDST
dst,25,NA,NA,Direct Midpoint Model,5.13353883826376,All | AllDays | AllDST
dst,26,NA,NA,Direct Midpoint Model,4.411850683867948,All | AllDays | AllDST
dst,27,NA,NA,Direct Midpoint Model,3.6901625294721216,All | AllDays | AllDST
dst,28,NA,NA,Direct Midpoint Model,2.9684743750763234,All | AllDays | AllDST
dst,29,NA,NA,Direct Midpoint Model,2.2467862206804963,All | AllDays | AllDST
dst,30,NA,NA,Direct Midpoint Model,1.525098066284706,All | AllDays | AllDST
dst,31,NA,NA,Direct Midpoint Model,0.8034099118889001,All | AllDays | AllDST
dst,32,NA,NA,Direct Midpoint Model,0.08172175749306687,All | AllDays | AllDST
dst,33,NA,NA,Direct Midpoint Model,-0.639966396902746,All | AllDays | AllDST
dst,34,NA,NA,Direct Midpoint Model,-1.3616545512985518,All | AllDays | AllDST
dst,35,NA,NA,Direct Midpoint Model,-2.0833427056943643,All | AllDays | AllDST
dst,36,NA,NA,Direct Midpoint Model,-2.805030860090183,All | AllDays | AllDST
dst,37,NA,NA,Direct Midpoint Model,-3.5267190144860097,All | AllDays | AllDST
dst,38,NA,NA,Direct Midpoint Model,-4.248407168881781,All | AllDays | AllDST
dst,39,NA,NA,Direct Midpoint Model,-4.970095323277621,All | AllDays | AllDST
dst,40,NA,NA,Direct Midpoint Model,-5.691783477673433,All | AllDays | AllDST
dst,41,NA,NA,Direct Midpoint Model,-6.413471632069232,All | AllDays | AllDST
dst,42,NA,NA,Direct Midpoint Model,-7.135159786465044,All | AllDays | AllDST
dst,43,NA,NA,Direct Midpoint Model,-7.85684794086087,All | AllDays | AllDST
dst,44,NA,NA,Direct Midpoint Model,-8.578536095256656,All | AllDays | AllDST
dst,45,NA,NA,Direct Midpoint Model,-9.300224249652496,All | AllDays | AllDST
dst,46,NA,NA,Direct Midpoint Model,-10.021912404048267,All | AllDays | AllDST
dst,47,NA,NA,Direct Midpoint Model,-10.743600558444108,All | AllDays | AllDST
dst,48,NA,NA,Direct Midpoint Model,-11.465288712839934,All | AllDays | AllDST
dst,49,NA,NA,Direct Midpoint Model,-12.186976867235703,All | AllDays | AllDST
dst,50,NA,NA,Direct Midpoint Model,-12.908665021631531,All | AllDays | AllDST
dst,51,NA,NA,Direct Midpoint Model,-13.630353176027356,All | AllDays | AllDST
dst,52,NA,NA,Direct Midpoint Model,-14.352041330423155,All | AllDays | AllDST
dst,53,NA,NA,Direct Midpoint Model,-15.073729484819006,All | AllDays | AllDST
dst,54,NA,NA,Direct Midpoint Model,-15.795417639214792,All | AllDays | AllDST
dst,55,NA,NA,Direct Midpoint Model,-16.51710579361059,All | AllDays | AllDST
dst,56,NA,NA,Direct Midpoint Model,-17.238793948006432,All | AllDays | AllDST
dst,57,NA,NA,Direct Midpoint Model,-17.960482102402217,All | AllDays | AllDST
dst,58,NA,NA,Direct Midpoint Model,-18.682170256798045,All | AllDays | AllDST
dst,59,NA,NA,Direct Midpoint Model,-19.40385841119386,All | AllDays | AllDST
dst,60,NA,NA,Direct Midpoint Model,-20.125546565589698,All | AllDays | AllDST
dst,61,NA,NA,Direct Midpoint Model,-20.84723471998548,All | AllDays | AllDST
