outcome,outcome_type,batch,model_method,model_file,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,estimate,conf.low,conf.high,employment_clean
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,51,7.256871052700954,7.190668119638589,7.323073985763319,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,51,7.132443735096063,7.0748661428159405,7.190021327376186,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,51,7.189115792499058,7.163734288166222,7.214497296831893,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,51,7.31235767824296,7.279400504366795,7.345314852119125,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,51,7.463355463316192,7.414486096707748,7.5122248299246355,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,51,7.296991512022691,7.266084369507885,7.327898654537497,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,52,7.374506178264697,7.359799690471997,7.3892126660573965,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,52,7.357685047391467,7.306268551725694,7.40910154305724,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,52,7.260755733737827,7.194101694149252,7.327409773326401,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,52,7.136413139233811,7.078606753596174,7.194219524871449,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,52,7.218848649371243,7.1944659154815,7.243231383260987,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,52,7.322038565845177,7.289091892230425,7.354985239459929,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,52,7.45039071519028,7.399578902875302,7.501202527505258,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,52,7.278448562703882,7.247600033963003,7.309297091444761,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,53,7.388586168916518,7.373840204729743,7.403332133103293,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,53,7.358620878956277,7.306876532374623,7.41036522553793,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,53,7.265691546474591,7.198538901983164,7.332844190966019,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,53,7.142868970663002,7.084820763121813,7.200917178204191,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,53,7.24746917008093,7.223967793884658,7.270970546277203,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,53,7.332451865164108,7.299502643175779,7.365401087152438,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,53,7.436902153606243,7.383966809248062,7.489837497964424,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,53,7.260415321175452,7.229597742764108,7.291232899586795,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,54,7.403419415325147,7.388626261122497,7.418212569527797,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,54,7.360403330962334,7.308285191464706,7.412521470459962,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,54,7.271678490911251,7.203970234926488,7.339386746896014,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,54,7.151811229383639,7.093506159908216,7.210116298859061,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,54,7.274977354628122,7.252245034169674,7.297709675086571,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,54,7.343597576199755,7.310635001091593,7.376560151307918,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,54,7.422889778564085,7.367646271509793,7.478133285618377,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,54,7.242891787437403,7.212072388112644,7.273711186762161,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,55,7.419005917490581,7.404156405203216,7.433855429777945,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,55,7.363032403409636,7.310485126609702,7.41557968020957,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,55,7.278716567047801,7.210384559921994,7.347048574173608,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,55,7.163239915395718,7.1046585980111185,7.221821232780318,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,55,7.301373203012815,7.279304040190049,7.323442365835581,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,55,7.355475698952117,7.322490315417018,7.388461082487216,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,55,7.408353590063802,7.350614806125285,7.46609237400232,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,55,7.225877961489732,7.195016899278321,7.256739023701143,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,56,7.435345675412821,7.4204289568848,7.450262393940843,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,56,7.366508096298186,7.313466361784953,7.419549830811419,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,56,7.286805774884246,7.217769312177808,7.355842237590684,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,56,7.177155028699242,7.118271491872752,7.236038565525732,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,56,7.326656715235013,7.305152349115263,7.348161081354764,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,56,7.368086233421193,7.3350695191364705,7.401102947705916,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,56,7.393293588105396,7.332870885078512,7.453716291132281,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,56,7.209373843332443,7.178422217527205,7.240325469137681,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,57,7.452438689091869,7.43744203067944,7.467435347504297,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,57,7.370830409627982,7.317217204480817,7.424443614775147,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,57,7.295946114420584,7.226110722909884,7.365781505931284,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,57,7.193556569294211,7.134336085687031,7.252777052901391,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,57,7.350827891294714,7.329798493041744,7.371857289547685,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,57,7.381429179606986,7.348372353318659,7.414486005895313,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,57,7.377709772688869,7.314413825982768,7.44100571939497,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,57,7.193379432965535,7.162277578558793,7.224481287372276,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,58,7.470284958527722,7.455193552201686,7.485376364853757,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,58,7.375999343399027,7.321725203351973,7.43027348344608,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,58,7.306137585656815,7.235393988603915,7.376881182709716,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,58,7.212444537180623,7.152841541977164,7.272047532384082,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,58,7.373886731191918,7.353251708635634,7.394521753748203,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,58,7.395504537509493,7.362398289773935,7.42861078524505,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,58,7.361602143814217,7.2952435798224355,7.427960707805998,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,58,7.1778947303890055,7.1465706222042025,7.209218838573808,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,59,7.488884483720381,7.473681282783397,7.504087684657365,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,59,7.382014897611317,7.326977309589777,7.437052485632856,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,59,7.317380188592939,7.245603587411425,7.389156789774452,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,59,7.23381893235848,7.173775092427408,7.293862772289553,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,59,7.395833234926625,7.375521680345026,7.416144789508225,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,59,7.410312307128715,7.377145898826969,7.4434787154304605,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,59,7.344970701481442,7.275360630051218,7.414580772911665,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,59,7.162919735602857,7.1312877380738255,7.194551733131889,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,60,7.508237264669845,7.492902848479181,7.52357168086051,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,60,7.388877072264853,7.3329594462951055,7.4447946982346,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,60,7.329673923228955,7.256723573675898,7.402624272782012,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,60,7.25767975482778,7.197122196092014,7.318237313563547,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,60,7.4166674024988355,7.3966181787135135,7.436716626284157,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,60,7.425852488464652,7.392613222932032,7.459091753997272,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,60,7.327815445690543,7.254765899712314,7.400864991668772,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,60,7.1484544486070885,7.11641443375488,7.180494463459297,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,61,7.5283433013761165,7.512855772343382,7.543830830408851,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,61,7.3965858673596365,7.33965823804232,7.453513496676953,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,61,7.343018789564866,7.268737865678233,7.417299713451499,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,61,7.284027004588525,7.222866769463748,7.345187239713303,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,61,7.4363892339085504,7.416550767569824,7.456227700247275,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,61,7.442125081517303,7.40879761337083,7.475452549663776,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,61,7.3101363764415215,7.23346057764215,7.386812175240893,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,61,7.1344988694017,7.1019357969822545,7.167061941821145,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,62,7.549202593839194,7.533537511844848,7.56486767583354,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,62,7.405141282895666,7.347060040993429,7.463222524797904,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,62,7.357414787600669,7.281630580751718,7.4331989944496195,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,62,7.312860681640714,7.250991463527518,7.374729899753911,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,62,7.454998729155767,7.435328495728454,7.474668962583079,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,62,7.45913008628667,7.425695604499983,7.492564568073358,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,62,7.291933493734377,7.211446079491555,7.372420907977199,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,62,7.121052997986692,7.087837000972825,7.154268995000559,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,63,7.570815142059077,7.554945499172629,7.586684784945525,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,63,7.414543318872943,7.355151246185336,7.473935391560551,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,63,7.3728619173363645,7.295386387964696,7.450337446708033,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,63,7.3441807859843475,7.281477997925875,7.40688357404282,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,63,7.472495888240486,7.452959669640128,7.492032106840844,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,63,7.476867502772752,7.443303229067475,7.510431776478028,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,63,7.273206797569109,7.188723931865946,7.357689663272272,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,63,7.108116834362064,7.07410383370872,7.142129835015408,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,64,7.593180946035766,7.577077183044578,7.609284709026955,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,64,7.424791975291466,7.363919925857009,7.485664024725923,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,64,7.389360178771954,7.309990755507688,7.46872960203622,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,64,7.377987317619424,7.314307524943993,7.441667110294856,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,64,7.488880711162709,7.469451641432316,7.508309780893102,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,64,7.495337330975549,7.461616004931154,7.529058657019944,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,64,7.253956287945718,7.165295763199845,7.34261681269159,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,64,7.095690378527816,7.060723192803026,7.130657564252605,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,65,7.616300005769261,7.599930073475163,7.632669938063359,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,65,7.435887252151236,7.373354110627034,7.498420393675438,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,65,7.406909571907436,7.325430245608866,7.488388898206006,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,65,7.414280276545945,7.349461087654991,7.479099465436899,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,65,7.504153197922435,7.484810674806625,7.523495721038246,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,65,7.51453957089506,7.480628824937131,7.548450316852989,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,65,7.234181964864202,7.141163185090666,7.327200744637739,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,65,7.083773630483948,7.047683520039479,7.119863740928416,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,66,7.640172321259564,7.62350178118285,7.656842861336277,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,66,7.447829149452253,7.383443837870188,7.512214461034318,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,66,7.425510096742812,7.34169270877268,7.509327484712944,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,66,7.453059662763911,7.386920048475157,7.519199277052665,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,66,7.518313348519666,7.499041804912338,7.5375848921269935,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,66,7.534474222531288,7.500336122068815,7.56861232299376,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,66,7.213883828324565,7.116327843053594,7.311439813595537,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,66,7.072366590230461,7.034975079821494,7.109758100639428,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,67,7.664797892506671,7.64779005745345,7.681805727559893,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,67,7.460617667194517,7.394180215642738,7.527055118746295,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,67,7.44516175327808,7.358767448850662,7.531556057705499,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,67,7.494325476273321,7.426666547140859,7.561984405405783,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,67,7.531361162954399,7.512148802616762,7.5505735232920355,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,67,7.55514128588423,7.520731864000642,7.589550707767818,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,67,7.193061878326804,7.090791314549427,7.295332442104182,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,67,7.061469257767353,7.022590168293127,7.100348347241579,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,68,7.690176719510585,7.672792828779821,7.707560610241348,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,68,7.474252805378026,7.405555250324864,7.542950360431188,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,68,7.465864541513241,7.376645296420937,7.555083786605546,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,68,7.538077717074175,7.468683887658944,7.607471546489405,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,68,7.543296641226634,7.524134081226661,7.562459201226607,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,68,7.576540760953887,7.541809774098135,7.61127174780964,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,68,7.17171611487092,7.064555133360684,7.278877096381156,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,68,7.0510816330946255,7.010523078048601,7.09164018814065,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,69,7.716308802271305,7.698508222781296,7.734109381761314,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,69,7.488734564002783,7.41756308715822,7.559906040847347,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,69,7.487618461448297,7.395318697607804,7.57991822528879,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,69,7.584316385166473,7.512956914965861,7.655675855367085,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,69,7.5541197833363745,7.534998701478668,7.573240865194081,Retired
